account_id,customer_name,account_type,credit_limit,branch,ingestion_timestamp,source_system
ACC0280,Customer_280,Salary,500000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0281,Customer_281,Salary,100000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0282,Customer_282,Salary,100000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0283,Customer_283,Savings,100000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0284,Customer_284,Current,100000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0285,Customer_285,Savings,100000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0286,Customer_286,Salary,200000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0287,Customer_287,Savings,500000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0288,Customer_288,Salary,500000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0289,Customer_289,Salary,500000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0290,Customer_290,Savings,50000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0291,Customer_291,Salary,200000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0292,Customer_292,Current,50000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0293,Customer_293,Savings,50000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0294,Customer_294,Salary,50000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0295,Customer_295,Current,500000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0296,Customer_296,Savings,500000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0297,Customer_297,Savings,500000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0298,Customer_298,Current,200000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0299,Customer_299,Salary,50000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0300,Customer_300,Current,500000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0301,Customer_301,Current,500000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0302,Customer_302,Savings,500000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0303,Customer_303,Current,200000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0304,Customer_304,Savings,500000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0305,Customer_305,Savings,500000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0306,Customer_306,Savings,100000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0307,Customer_307,Current,500000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0308,Customer_308,Savings,100000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0309,Customer_309,Salary,100000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0310,Customer_310,Current,500000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0311,Customer_311,Savings,100000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0312,Customer_312,Current,50000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0313,Customer_313,Current,50000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0314,Customer_314,Savings,500000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0315,Customer_315,Salary,100000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0316,Customer_316,Salary,200000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0317,Customer_317,Salary,200000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0318,Customer_318,Current,500000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0319,Customer_319,Current,100000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0320,Customer_320,Savings,100000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0321,Customer_321,Current,500000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0322,Customer_322,Salary,200000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0323,Customer_323,Current,200000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0324,Customer_324,Salary,500000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0325,Customer_325,Current,500000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0326,Customer_326,Current,500000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0327,Customer_327,Current,100000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0328,Customer_328,Salary,500000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0329,Customer_329,Current,50000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0330,Customer_330,Salary,500000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0331,Customer_331,Current,100000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0332,Customer_332,Savings,100000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0333,Customer_333,Salary,200000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0334,Customer_334,Current,50000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0335,Customer_335,Current,50000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0336,Customer_336,Current,100000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0337,Customer_337,Current,200000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0338,Customer_338,Salary,500000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0339,Customer_339,Current,500000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0340,Customer_340,Salary,500000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0341,Customer_341,Savings,50000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0342,Customer_342,Salary,200000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0343,Customer_343,Salary,50000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0344,Customer_344,Savings,50000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0345,Customer_345,Savings,200000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0346,Customer_346,Savings,200000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0347,Customer_347,Current,200000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0348,Customer_348,Current,100000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0349,Customer_349,Salary,500000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0350,Customer_350,Salary,100000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0351,Customer_351,Savings,50000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0352,Customer_352,Current,100000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0353,Customer_353,Salary,100000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0354,Customer_354,Current,200000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0355,Customer_355,Current,50000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0356,Customer_356,Current,100000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0357,Customer_357,Current,200000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0358,Customer_358,Current,500000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0359,Customer_359,Current,200000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0360,Customer_360,Current,500000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0361,Customer_361,Savings,500000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0362,Customer_362,Current,200000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0363,Customer_363,Savings,500000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0364,Customer_364,Savings,50000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0365,Customer_365,Salary,500000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0366,Customer_366,Savings,200000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0367,Customer_367,Salary,100000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0368,Customer_368,Current,100000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0369,Customer_369,Salary,50000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0370,Customer_370,Current,50000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0371,Customer_371,Current,100000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0372,Customer_372,Current,200000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0373,Customer_373,Savings,100000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0374,Customer_374,Salary,200000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0375,Customer_375,Salary,200000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0376,Customer_376,Current,500000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0377,Customer_377,Salary,200000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0378,Customer_378,Current,50000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0379,Customer_379,Savings,500000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0380,Customer_380,Current,50000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0381,Customer_381,Savings,200000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0382,Customer_382,Savings,500000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0383,Customer_383,Salary,200000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0384,Customer_384,Current,200000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0385,Customer_385,Salary,100000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0386,Customer_386,Savings,200000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0387,Customer_387,Savings,50000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0388,Customer_388,Salary,200000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0389,Customer_389,Savings,100000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0390,Customer_390,Savings,200000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0391,Customer_391,Savings,50000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0392,Customer_392,Salary,100000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0393,Customer_393,Current,200000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0394,Customer_394,Current,100000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0395,Customer_395,Salary,50000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0396,Customer_396,Salary,500000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0397,Customer_397,Savings,200000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0398,Customer_398,Current,500000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0399,Customer_399,Current,50000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0400,Customer_400,Salary,200000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0401,Customer_401,Current,200000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0402,Customer_402,Savings,500000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0403,Customer_403,Salary,100000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0404,Customer_404,Savings,50000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0405,Customer_405,Savings,100000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0406,Customer_406,Savings,50000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0407,Customer_407,Savings,100000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0408,Customer_408,Current,100000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0409,Customer_409,Savings,200000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0410,Customer_410,Savings,200000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0411,Customer_411,Savings,50000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0412,Customer_412,Savings,200000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0413,Customer_413,Salary,200000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0414,Customer_414,Savings,200000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0415,Customer_415,Savings,500000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0416,Customer_416,Savings,50000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0417,Customer_417,Current,200000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0418,Customer_418,Salary,50000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0419,Customer_419,Salary,100000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0420,Customer_420,Savings,200000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0421,Customer_421,Salary,50000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0422,Customer_422,Current,500000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0423,Customer_423,Salary,50000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0424,Customer_424,Salary,500000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0425,Customer_425,Savings,200000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0426,Customer_426,Savings,50000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0427,Customer_427,Current,200000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0428,Customer_428,Salary,200000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0429,Customer_429,Salary,500000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0430,Customer_430,Salary,50000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0431,Customer_431,Salary,100000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0432,Customer_432,Current,100000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0433,Customer_433,Current,500000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0434,Customer_434,Current,50000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0435,Customer_435,Current,200000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0436,Customer_436,Current,100000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0437,Customer_437,Savings,50000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0438,Customer_438,Savings,500000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0439,Customer_439,Salary,200000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0440,Customer_440,Salary,50000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0441,Customer_441,Salary,200000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0442,Customer_442,Current,200000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0443,Customer_443,Salary,50000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0444,Customer_444,Salary,200000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0445,Customer_445,Savings,100000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0446,Customer_446,Salary,500000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0447,Customer_447,Savings,200000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0448,Customer_448,Current,50000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0449,Customer_449,Salary,100000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0450,Customer_450,Salary,50000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0451,Customer_451,Salary,200000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0452,Customer_452,Savings,200000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0453,Customer_453,Current,200000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0454,Customer_454,Savings,100000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0455,Customer_455,Salary,500000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0456,Customer_456,Savings,50000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0457,Customer_457,Salary,100000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0458,Customer_458,Current,500000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0459,Customer_459,Savings,200000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0460,Customer_460,Salary,200000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0461,Customer_461,Salary,50000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0462,Customer_462,Savings,100000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0463,Customer_463,Savings,50000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0464,Customer_464,Current,500000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0465,Customer_465,Salary,500000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0466,Customer_466,Current,100000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0467,Customer_467,Savings,200000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0468,Customer_468,Savings,200000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0469,Customer_469,Current,200000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0470,Customer_470,Savings,500000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0471,Customer_471,Savings,50000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0472,Customer_472,Current,100000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0473,Customer_473,Current,200000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0474,Customer_474,Savings,50000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0475,Customer_475,Salary,500000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0476,Customer_476,Savings,500000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0477,Customer_477,Salary,100000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0478,Customer_478,Salary,200000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0479,Customer_479,Current,50000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0480,Customer_480,Savings,500000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0481,Customer_481,Current,500000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0482,Customer_482,Current,500000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0483,Customer_483,Savings,500000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0484,Customer_484,Current,100000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0485,Customer_485,Current,200000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0486,Customer_486,Current,50000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0487,Customer_487,Current,500000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0488,Customer_488,Savings,500000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0489,Customer_489,Salary,200000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0490,Customer_490,Current,100000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0491,Customer_491,Salary,50000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0492,Customer_492,Salary,100000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0493,Customer_493,Current,100000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0494,Customer_494,Savings,100000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0495,Customer_495,Savings,100000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0496,Customer_496,Savings,50000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
ACC0497,Customer_497,Salary,500000.0,Chennai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0498,Customer_498,Salary,500000.0,Pune,2026-08-08T12:43:11.286Z,accounts.csv
ACC0499,Customer_499,Salary,200000.0,Bangalore,2026-08-08T12:43:11.286Z,accounts.csv
ACC0500,Customer_500,Savings,500000.0,Mumbai,2026-08-08T12:43:11.286Z,accounts.csv
ACC0501,Customer_501,Current,150000.0,Delhi,2026-08-08T12:43:11.286Z,accounts.csv
